vano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_cvli;indicador_roubo_rua;indicador_roubo_veic;indicador_roubo_carga;registro_ocorrencias;fase
2003;10;0;0;0;0;0;0;6;0;1;4;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;1;1;0;0;0;0;0; ; ; ;0; ; ; ; ;4;0;0;0;0;0;0;0;0;0;19;3
2003;10;0;0;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;5;5;0;0;0;0;1; ; ; ;0; ; ; ; ;1;0;0;0;0;0;0;0;0;0;31;3
2003;10;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;1;1;0;0;0;0;0; ; ; ;0; ; ; ; ;6;0;0;0;0;0;0;0;0;0;34;3
2003;10;0;0;0;0;0;0;12;0;1;1;1;0;0;0;0;0;0;0;0;0;0; ;0;1;0;0;0;0; ;7;7;0;0;0;0;1; ; ; ;0; ; ; ; ;9;1;2;0;0;0;0;0;0;0;55;3
2003;10;2;0;1;0;3;0;36;2;0;16;0;3;3;1;2;1;0;0;1;0;0; ;2;13;1;0;0;0; ;26;27;0;0;0;1;3; ; ; ;1; ; ; ; ;25;1;0;0;0;0;3;4;3;1;131;3
2003;10;0;0;0;0;0;2;27;0;1;28;0;0;0;0;0;0;0;0;1;0;0; ;0;1;4;1;0;0; ;25;30;0;0;0;0;4; ; ; ;0; ; ; ; ;14;1;0;0;0;0;0;1;0;0;110;3
2003;10;4;0;0;0;4;3;89;3;3;32;5;3;3;0;4;6;0;0;2;0;2; ;4;29;3;7;0;1; ;88;99;0;0;0;9;13; ; ; ;7; ; ; ; ;100;4;0;0;0;0;4;12;3;0;424;3
2003;10;0;0;0;0;0;3;30;0;0;5;0;1;0;0;0;0;0;0;0;0;0; ;0;1;2;0;0;0; ;29;31;0;0;0;3;7; ; ; ;1; ; ; ; ;20;1;0;0;0;0;0;0;0;0;119;3
2003;10;0;0;0;0;0;0;12;1;1;4;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;5;5;0;0;0;0;0; ; ; ;0; ; ; ; ;14;0;0;0;0;0;0;0;0;0;47;3
2003;11;0;0;0;0;0;0;47;0;0;24;5;0;5;7;27;3;0;0;27;1;6; ;15;96;6;51;0;51; ;173;281;0;2;0;121;8; ; ; ;4; ; ; ; ;29;0;0;0;0;0;0;57;5;7;760;3
2003;11;3;0;0;1;4;0;32;3;0;52;5;0;8;4;34;2;0;0;44;0;0; ;13;110;5;15;0;11; ;40;71;0;1;0;5;25; ; ; ;9; ; ; ; ;12;3;2;0;0;0;3;80;8;4;401;3
2003;11;1;0;1;0;2;0;74;3;0;18;8;0;7;2;36;3;0;0;34;0;6; ;21;117;15;46;2;38; ;139;240;0;2;0;36;6; ; ; ;6; ; ; ; ;65;3;2;0;0;0;2;73;7;2;734;3
2003;11;17;0;0;2;19;25;55;3;0;25;6;0;28;3;23;7;0;0;20;0;1; ;33;121;6;6;2;8; ;35;57;0;1;0;6;27; ; ; ;49; ; ; ; ;41;2;2;0;0;0;17;50;28;3;482;3
2003;11;0;0;0;1;1;0;16;0;0;0;0;1;29;1;4;0;0;0;4;0;0; ;40;79;6;0;0;0; ;15;21;0;0;0;1;1; ; ; ;15; ; ; ; ;14;0;1;0;0;0;0;8;29;1;131;3
2003;11;1;0;0;0;1;2;45;0;0;13;11;0;19;0;21;2;0;0;27;0;3; ;21;104;75;15;0;19; ;98;207;0;2;0;9;6; ; ; ;7; ; ; ; ;41;1;1;0;0;0;1;50;19;0;486;3
2003;11;0;0;0;0;0;1;41;0;0;30;8;2;14;1;25;3;0;0;27;0;3; ;21;104;68;36;1;30; ;151;286;0;0;0;23;1; ; ; ;6; ; ; ; ;29;1;4;0;0;0;0;55;14;1;547;3
2003;11;0;0;0;0;0;4;57;0;0;22;6;6;0;0;15;1;0;0;10;0;1; ;36;75;12;23;0;17; ;138;190;0;3;0;19;17; ; ; ;6; ; ; ; ;33;8;0;0;0;0;0;26;0;0;529;3
2003;11;0;0;0;1;1;0;19;1;0;10;3;0;4;0;7;1;0;0;14;0;2; ;11;42;13;10;0;20; ;91;134;0;2;0;15;4; ; ; ;1; ; ; ; ;22;1;1;0;0;0;0;22;4;0;311;3
2003;11;1;0;0;0;1;1;25;1;1;21;7;2;6;0;25;3;0;0;19;0;2; ;37;101;33;23;1;25; ;125;207;0;6;1;22;6; ; ; ;7; ; ; ; ;33;3;0;0;0;0;1;47;6;0;537;3
2003;11;0;0;0;0;0;3;24;3;0;38;1;1;9;0;5;2;0;0;6;0;0; ;17;41;15;7;0;9; ;67;98;0;4;0;8;5; ; ; ;9; ; ; ; ;21;2;1;0;0;0;0;13;9;0;304;3
2003;11;6;0;0;0;6;4;81;2;3;162;5;4;36;0;14;6;0;0;20;0;1; ;48;134;33;7;1;24; ;268;333;0;4;1;48;7; ; ; ;29; ; ; ; ;118;4;1;1;0;0;6;40;36;0;977;3
2003;11;1;0;0;3;4;13;79;0;1;45;11;0;52;10;29;5;0;0;20;0;6; ;64;197;14;13;0;9; ;72;108;0;2;0;3;49; ; ; ;53; ; ; ; ;42;2;0;0;0;0;1;54;52;10;716;3
2003;11;2;0;0;3;5;2;26;0;0;23;3;0;35;3;22;7;0;0;34;0;4; ;32;140;41;10;0;12; ;67;130;0;0;0;6;2; ; ; ;14; ; ; ; ;25;1;0;0;0;0;2;63;35;3;386;3
2003;11;3;0;0;1;4;7;44;1;0;31;5;5;36;1;23;2;0;0;29;1;5; ;47;154;24;17;0;19; ;95;155;0;2;0;25;7; ; ; ;34; ; ; ; ;54;2;4;0;0;0;3;54;36;1;545;3
2003;11;2;0;0;2;4;0;36;0;1;23;11;3;50;0;23;2;0;0;23;0;2; ;57;171;34;13;0;11; ;54;112;0;5;0;13;8; ; ; ;41; ; ; ; ;40;2;2;0;0;0;2;48;50;0;497;3
2003;11;15;0;1;6;22;3;82;5;3;90;14;2;83;14;42;19;0;0;24;0;12; ;84;294;33;10;0;9; ;60;112;0;1;0;13;69; ; ; ;84; ; ; ; ;44;9;2;1;2;0;16;85;83;14;882;3
2003;11;3;0;0;1;4;11;49;5;0;40;12;1;112;16;28;19;0;0;33;1;7; ;90;319;55;9;0;12; ;76;152;0;0;0;10;14; ; ; ;92; ; ; ; ;56;3;0;0;1;0;3;80;112;16;756;3
2003;11;2;0;0;1;3;3;87;4;0;19;12;2;120;9;69;3;0;0;79;1;7; ;122;424;38;21;0;8; ;101;168;0;3;0;43;13; ; ; ;62; ; ; ; ;58;5;1;0;0;0;2;151;120;9;928;3
2003;11;7;0;0;1;8;3;46;0;1;25;7;2;69;8;23;4;0;0;32;1;4; ;70;220;16;7;0;5; ;29;57;0;0;0;6;20; ; ; ;50; ; ; ; ;52;6;0;0;0;0;7;59;69;8;489;3
2003;11;0;0;0;3;3;2;42;2;0;17;5;0;65;9;20;5;0;0;20;0;4; ;67;195;9;7;0;3; ;48;67;0;2;0;7;61; ; ; ;89; ; ; ; ;25;4;2;0;0;0;0;45;65;9;549;3
2003;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ; ;0; ; ; ; ;3;0;0;0;0;0;0;0;0;0;5;3
2003;11;2;0;0;2;4;3;56;2;6;45;10;2;103;5;26;4;0;0;25;2;8; ;88;273;49;3;0;2; ;96;150;0;1;0;15;6; ; ; ;46; ; ; ; ;76;7;0;0;0;0;2;55;103;5;670;3
2003;11;2;0;1;4;7;5;53;2;1;25;9;1;65;1;21;10;0;0;12;0;2; ;59;180;25;4;1;6; ;46;82;0;0;0;12;6; ; ; ;43; ; ; ; ;39;2;1;0;0;0;3;43;65;1;478;3
2003;11;5;0;0;0;5;1;63;3;2;26;13;0;55;2;44;21;0;0;46;1;6; ;35;223;12;24;1;16; ;57;110;0;0;0;10;7; ; ; ;28; ; ; ; ;44;4;0;0;0;0;5;111;55;2;545;3
2003;11;11;0;1;0;12;6;86;4;3;16;3;3;117;9;29;10;0;0;28;1;6; ;100;306;27;10;0;4; ;46;87;0;0;0;3;3; ; ; ;59; ; ; ; ;69;3;1;0;0;0;12;67;117;9;614;3
2003;11;0;0;0;0;0;0;11;0;0;0;1;0;5;0;0;0;0;0;2;0;0; ;2;10;0;0;0;0; ;1;1;0;0;0;0;2; ; ; ;1; ; ; ; ;6;1;0;0;0;0;0;2;5;0;39;3
2003;11;8;0;0;1;9;5;136;3;5;70;5;2;21;3;19;1;0;0;21;0;6; ;31;109;11;7;1;12; ;75;106;0;3;0;13;21; ; ; ;29; ; ; ; ;118;12;0;0;0;0;8;41;21;3;704;3
2003;11;6;0;1;0;7;7;88;1;3;57;7;1;64;5;27;4;0;0;16;0;6; ;52;182;38;8;1;3; ;57;107;0;0;0;9;10; ; ; ;36; ; ; ; ;102;5;2;0;0;0;7;47;64;5;654;3
2003;11;10;1;1;2;14;7;123;9;2;62;14;3;91;14;34;9;0;0;15;0;5; ;84;269;27;5;1;8; ;90;131;0;2;0;21;67; ; ; ;123; ; ; ; ;102;8;0;0;0;0;12;58;91;14;1002;3
2003;11;16;0;2;5;23;9;323;11;13;174;17;8;66;15;37;18;0;0;16;0;6; ;57;240;52;34;1;19; ;156;262;0;1;0;24;15; ; ; ;48; ; ; ; ;264;22;5;0;0;0;18;71;66;15;1409;3
2003;11;17;0;0;3;20;11;163;9;1;73;6;2;25;14;24;12;0;0;6;0;9; ;25;123;11;8;2;8; ;74;103;0;0;0;5;10; ; ; ;39; ; ; ; ;156;22;5;0;0;0;17;42;25;14;764;3
2003;11;10;0;0;4;14;5;66;6;2;50;11;1;94;5;29;7;0;0;18;0;5; ;99;269;23;9;3;14; ;125;174;0;5;0;12;19; ; ; ;79; ; ; ; ;64;5;7;0;0;0;10;54;94;5;807;3
2003;11;6;0;1;0;7;0;83;1;1;30;11;0;67;19;22;14;0;0;19;1;2; ;100;255;30;2;1;7; ;57;97;0;0;1;5;16; ; ; ;50; ; ; ; ;67;7;1;0;0;0;7;55;67;19;589;3
2003;11;31;0;0;3;34;15;89;2;3;39;10;4;83;10;42;16;0;0;31;0;4; ;74;274;14;5;1;2; ;53;75;0;1;0;1;28; ; ; ;79; ; ; ; ;64;9;0;1;0;0;31;89;83;10;729;3
2003;11;1;0;0;1;2;2;49;1;3;37;5;0;49;8;17;5;0;0;8;0;3; ;55;150;5;7;0;2; ;23;37;0;0;0;3;16; ; ; ;44; ; ; ; ;38;6;0;0;0;0;1;30;49;8;355;3
2003;11;5;0;0;0;5;1;65;2;0;34;8;3;45;0;14;6;0;0;10;0;5; ;39;130;31;2;0;5; ;101;139;0;4;0;15;6; ; ; ;20; ; ; ; ;66;3;1;0;0;0;5;30;45;0;489;3
2003;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ; ;0; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;3
2003;11;3;1;0;1;5;4;39;3;1;23;8;0;61;14;21;3;0;0;21;0;1; ;63;192;16;5;0;6; ;37;64;0;1;0;10;23; ; ; ;58; ; ; ; ;35;2;3;0;0;0;4;45;61;14;458;3
2003;11;7;0;0;0;7;1;37;3;1;16;0;2;5;6;1;0;0;0;2;0;1; ;9;26;5;0;0;0; ;20;25;0;0;0;14;2; ; ; ;5; ; ; ; ;27;1;0;0;0;0;7;3;5;6;177;3
2003;11;7;0;0;0;7;0;40;2;2;24;2;2;4;0;5;0;0;0;1;0;0; ;4;18;13;2;0;2; ;29;46;0;0;0;4;1; ; ; ;9; ; ; ; ;47;5;0;0;0;0;7;6;4;0;214;3
2003;11;0;0;0;0;0;0;32;2;1;6;0;0;3;3;2;0;0;0;0;0;0; ;0;8;1;0;0;1; ;19;21;0;0;0;2;1; ; ; ;0; ; ; ; ;18;3;0;0;0;0;0;2;3;3;105;3
2003;11;2;0;0;1;3;2;137;3;1;61;8;1;53;6;22;2;0;0;31;0;4; ;43;170;28;23;0;8; ;60;119;0;0;0;19;7; ; ; ;13; ; ; ; ;105;6;0;0;0;0;2;55;53;6;605;3
2003;11;6;1;0;0;7;1;84;6;3;20;4;0;9;5;13;1;0;0;5;0;1; ;13;51;8;3;0;3; ;22;36;0;1;0;5;10; ; ; ;21; ; ; ; ;68;7;0;0;0;0;7;19;9;5;322;3
2003;11;17;0;0;4;21;2;172;8;1;29;4;3;37;3;9;2;0;0;14;0;0; ;26;98;27;8;1;5; ;92;133;0;1;0;10;18; ; ; ;29; ; ; ; ;125;23;1;0;0;0;17;25;37;3;686;3
2003;11;7;0;0;0;7;8;134;2;2;9;3;0;3;2;3;1;0;0;5;0;0; ;4;21;0;4;2;2; ;41;49;0;0;0;7;13; ; ; ;6; ; ; ; ;91;19;1;0;0;0;7;9;3;2;377;3
2003;11;23;0;0;1;24;3;53;3;1;30;7;0;18;4;5;2;0;0;3;0;0; ;16;55;7;1;1;3; ;33;45;0;0;1;2;18; ; ; ;12; ; ; ; ;73;7;2;0;0;0;23;10;18;4;341;3
2003;11;10;0;0;0;10;1;87;1;0;23;5;1;28;3;25;3;0;0;14;0;7; ;20;106;21;16;0;3; ;45;85;0;0;0;5;29; ; ; ;19; ; ; ; ;40;5;0;0;0;0;10;42;28;3;446;3
2003;11;22;0;0;1;23;11;87;6;1;70;7;0;22;1;6;2;0;0;6;0;0; ;18;62;7;0;1;3; ;43;54;0;1;0;3;5; ; ; ;16; ; ; ; ;120;12;2;0;0;0;22;14;22;1;499;3
2003;11;13;0;0;3;16;6;148;6;7;84;15;4;101;19;63;27;0;0;33;0;21; ;91;374;27;21;1;14; ;113;176;0;2;0;25;14; ; ; ;74; ; ; ; ;129;13;0;1;0;0;13;123;101;19;1095;3
2003;11;10;0;0;0;10;4;58;8;5;58;3;1;31;0;21;11;0;0;7;0;6; ;31;111;17;1;0;1; ;64;83;0;0;0;3;8; ; ; ;33; ; ; ; ;65;4;1;0;0;0;10;39;31;0;450;3
2003;11;2;0;0;0;2;1;21;0;0;4;3;0;3;0;0;0;0;0;1;0;0; ;4;11;1;0;0;0; ;5;6;0;0;0;0;0; ; ; ;3; ; ; ; ;21;5;1;0;0;0;2;1;3;0;78;3
2003;11;11;0;0;5;16;0;37;0;0;17;5;2;12;1;8;2;0;0;4;0;0; ;6;40;4;1;0;0; ;12;17;0;0;0;3;18; ; ; ;20; ; ; ; ;26;1;0;0;0;0;11;14;12;1;203;3
2003;11;16;0;0;1;17;4;188;16;5;85;11;4;39;9;23;9;0;0;18;0;1; ;38;152;36;6;1;9; ;91;143;1;0;0;17;24; ; ; ;52; ; ; ; ;143;12;1;0;0;0;16;50;39;9;864;3
2003;11;5;0;0;0;5;1;57;2;4;38;2;6;10;6;0;1;0;0;1;0;1; ;8;35;3;2;0;1; ;62;68;0;0;0;0;9; ; ; ;8; ; ; ; ;54;4;4;0;0;0;5;2;10;6;289;3
2003;11;2;0;0;0;2;0;42;1;1;28;1;1;7;0;2;2;0;0;0;0;1; ;3;17;3;0;0;2; ;25;30;0;0;0;4;5; ; ; ;1; ; ; ; ;42;5;3;0;0;0;2;4;7;0;208;3
2003;11;11;0;1;0;12;4;70;3;7;35;9;9;15;7;22;12;0;0;9;0;4; ;14;101;3;7;1;2; ;72;85;0;0;0;8;10; ; ; ;29; ; ; ; ;79;7;0;0;0;0;12;43;15;7;457;3
2003;11;12;0;0;0;12;1;128;0;4;43;14;3;42;2;25;2;0;0;14;2;3; ;36;143;48;8;0;4; ;80;140;0;3;0;11;8; ; ; ;57; ; ; ; ;142;4;0;0;0;0;12;41;42;2;707;3
2003;11;5;0;0;0;5;2;67;0;2;36;5;1;27;0;7;0;0;0;5;0;1; ;13;59;16;1;0;1; ;42;60;0;0;0;8;11; ; ; ;39; ; ; ; ;75;2;2;0;0;0;5;12;27;0;385;3
2003;11;9;0;0;3;12;12;113;0;2;32;8;2;21;4;46;13;0;0;14;0;2; ;16;126;25;21;2;10; ;106;164;0;3;0;8;15; ; ; ;38; ; ; ; ;95;8;1;0;0;0;9;73;21;4;637;3
2003;11;6;0;0;0;6;6;57;0;1;33;1;2;6;0;8;6;0;0;0;0;2; ;4;29;3;1;0;0; ;39;43;0;1;0;2;2; ; ; ;13; ; ; ; ;53;1;0;1;0;0;6;14;6;0;238;3
2003;11;3;0;0;0;3;1;91;2;3;40;12;0;8;4;24;7;1;0;29;0;4; ;23;112;49;33;0;32; ;97;211;0;2;0;12;10; ; ; ;11; ; ; ; ;64;1;2;0;0;0;3;60;8;4;582;3
2003;11;3;0;0;0;3;3;44;2;1;16;5;2;10;0;12;2;0;0;16;2;4; ;16;69;56;11;0;21; ;71;159;0;0;0;10;10; ; ; ;7; ; ; ; ;53;1;0;0;0;0;3;30;10;0;437;3
2003;11;5;0;0;2;7;0;65;2;2;35;9;2;20;2;18;7;0;0;7;0;0; ;24;89;14;2;0;9; ;36;61;0;0;1;6;11; ; ; ;26; ; ; ; ;51;2;2;0;0;0;5;32;20;2;379;3
2003;11;6;0;0;0;6;2;41;0;0;13;2;2;5;0;1;0;0;0;4;0;0; ;11;25;8;0;0;2; ;23;33;0;0;0;5;0; ; ; ;5; ; ; ; ;27;0;0;0;0;0;6;5;5;0;158;3
2003;11;5;0;0;0;5;0;31;0;0;20;5;1;3;0;8;0;0;0;3;0;1; ;2;23;11;2;0;6; ;49;68;0;2;0;4;2; ; ; ;7; ; ; ; ;43;1;2;0;1;0;5;11;3;0;241;3
2003;11;7;0;0;0;7;0;46;0;3;19;4;0;3;0;5;0;0;0;0;0;0; ;3;15;6;2;0;2; ;50;60;0;0;0;3;4; ; ; ;12; ; ; ; ;72;3;1;0;0;0;7;5;3;0;290;3
2003;11;5;0;0;0;5;0;48;1;2;26;2;0;0;0;1;0;0;0;0;0;0; ;0;3;1;2;0;0; ;24;27;0;0;0;2;10; ; ; ;1; ; ; ; ;24;2;1;0;0;0;5;1;0;0;167;3
2003;11;6;0;0;0;6;11;93;1;0;15;6;1;3;1;18;0;0;0;1;0;0; ;11;41;9;5;0;1; ;97;112;0;2;0;8;7; ; ; ;4; ; ; ; ;88;3;0;0;0;0;6;19;3;1;462;3
2003;11;3;0;1;0;4;2;72;0;1;32;3;1;3;4;5;1;0;0;1;0;1; ;2;21;4;3;0;3; ;53;63;0;1;0;9;17; ; ; ;5; ; ; ; ;67;2;1;0;0;0;4;7;3;4;341;3
2003;11;0;0;0;0;0;0;65;1;0;17;1;0;0;0;2;0;0;0;0;0;0; ;0;3;4;0;0;0; ;56;60;0;0;0;2;6; ; ; ;2; ; ; ; ;30;2;1;0;0;0;0;2;0;0;221;3
2003;11;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;3;3;0;0;0;0;0; ; ; ;0; ; ; ; ;1;0;0;0;0;0;0;0;0;0;16;3
2003;11;1;0;0;0;1;1;150;4;0;79;3;0;4;0;13;0;0;0;3;0;2; ;11;36;12;6;0;4; ;97;119;0;0;0;14;19; ; ; ;6; ; ; ; ;136;12;1;0;0;0;1;16;4;0;627;3
2003;11;0;0;0;0;0;0;36;2;2;20;1;0;3;1;0;0;0;0;0;0;0; ;2;7;1;0;1;0; ;20;22;0;0;0;1;2; ; ; ;0; ; ; ; ;21;1;0;0;0;0;0;0;3;1;113;3
2003;11;0;0;0;0;0;0;36;0;2;12;1;1;0;0;1;0;0;0;0;0;0; ;1;4;4;2;0;1; ;18;25;0;0;0;0;3; ; ; ;1; ; ; ; ;27;2;0;0;0;0;0;1;0;0;108;3
2003;11;3;0;0;0;3;2;26;1;0;12;2;0;0;0;0;0;0;0;0;0;0; ;1;3;2;0;1;1; ;26;30;0;0;0;0;1; ; ; ;1; ; ; ; ;33;0;0;0;0;0;3;0;0;0;114;3
2003;11;0;0;0;0;0;0;12;0;0;3;0;0;1;0;1;0;0;0;0;0;0; ;1;3;1;0;0;0; ;12;13;0;0;0;1;1; ; ; ;3; ; ; ; ;9;0;0;0;0;0;0;1;1;0;50;3
2003;11;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;6;6;0;0;0;0;0; ; ; ;0; ; ; ; ;8;0;0;0;0;0;0;0;0;0;25;3
2003;11;0;0;0;0;0;0;28;1;1;2;2;0;1;0;1;0;0;0;0;0;0; ;3;7;0;0;0;1; ;32;33;0;0;0;3;4; ; ; ;1; ; ; ; ;14;2;0;0;0;0;0;1;1;0;113;3
2003;11;1;0;0;0;1;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;10;10;0;0;0;0;3; ; ; ;0; ; ; ; ;18;0;0;0;0;0;1;0;0;0;64;3
2003;11;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;3;3;0;0;0;0;0; ; ; ;1; ; ; ; ;3;0;0;0;0;0;0;0;0;0;36;3
2003;11;2;0;0;0;2;1;117;3;1;37;5;1;3;1;6;0;0;0;3;0;1; ;4;24;13;19;3;3; ;98;136;0;1;0;9;10; ; ; ;6; ; ; ; ;110;7;0;0;0;0;2;9;3;1;546;3
2003;11;1;0;0;0;1;2;31;0;3;13;1;0;2;1;1;0;0;0;0;0;0; ;2;7;2;2;0;0; ;34;38;0;0;0;3;1; ; ; ;2; ; ; ; ;11;2;0;0;0;0;1;1;2;1;126;3
2003;11;1;0;0;0;1;0;16;1;1;26;0;0;1;0;1;0;0;0;0;0;0; ;0;2;0;0;0;0; ;13;13;0;0;0;0;5; ; ; ;0; ; ; ; ;26;1;0;0;0;0;1;1;1;0;100;3
2003;11;0;0;0;0;0;3;77;0;2;26;5;0;5;3;5;0;0;0;2;0;0; ;5;25;6;2;0;1; ;50;59;0;1;0;2;9; ; ; ;2; ; ; ; ;85;6;1;0;0;0;0;7;5;3;341;3
2003;11;0;0;0;0;0;1;2;0;0;6;0;0;3;1;0;0;0;0;0;0;0; ;3;7;0;0;0;0; ;6;6;0;0;0;1;2; ; ; ;1; ; ; ; ;2;0;0;0;0;0;0;0;3;1;30;3
2003;11;0;0;0;1;1;0;91;2;3;49;6;0;2;1;8;0;0;0;4;0;0; ;3;24;9;7;0;5; ;81;102;0;0;0;13;3; ; ; ;2; ; ; ; ;69;6;0;0;0;0;0;12;2;1;380;3
2003;11;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;4;4;0;1;0;0;0; ; ; ;0; ; ; ; ;5;0;0;0;0;0;0;0;0;0;28;3
2003;11;0;0;0;0;0;0;11;0;0;2;1;0;0;0;0;0;0;0;0;0;0; ;1;2;1;0;0;0; ;5;6;0;0;0;2;0; ; ; ;1; ; ; ; ;11;0;0;0;0;0;0;0;0;0;48;3
2003;11;2;0;1;0;3;1;31;4;3;39;1;1;7;1;1;2;0;0;0;0;3; ;5;21;10;2;0;4; ;80;96;0;0;0;3;7; ; ; ;4; ; ; ; ;32;0;2;0;0;0;3;3;7;1;248;3
2003;11;0;0;0;0;0;2;17;1;0;10;0;1;2;0;0;0;0;0;1;0;0; ;1;5;2;1;0;1; ;29;33;0;0;0;0;5; ; ; ;4; ; ; ; ;13;3;0;0;0;0;0;1;2;0;136;3
2003;11;0;0;0;0;0;0;25;1;4;12;0;0;0;1;0;0;0;0;0;0;0; ;1;2;0;0;0;0; ;2;2;0;0;0;0;0; ; ; ;0; ; ; ; ;12;2;0;0;0;0;0;0;0;1;54;3
2003;11;0;0;0;0;0;0;17;0;0;13;0;0;0;2;0;0;0;0;0;0;0; ;0;2;0;1;0;1; ;4;6;0;0;0;0;1; ; ; ;0; ; ; ; ;17;0;0;0;0;0;0;0;0;2;59;3
2003;11;0;0;0;0;0;1;17;1;0;3;2;1;1;0;0;0;0;0;1;0;0; ;0;5;4;0;0;0; ;11;15;0;0;0;1;0; ; ; ;1; ; ; ; ;9;1;0;0;0;0;0;1;1;0;58;3
2003;11;8;0;0;0;8;8;93;2;1;55;4;1;8;1;9;4;0;0;5;0;1; ;13;46;18;1;0;4; ;84;107;0;1;0;3;21; ; ; ;10; ; ; ; ;77;5;2;0;0;0;8;18;8;1;453;3
2003;11;5;0;0;0;5;1;46;1;3;12;2;3;3;1;1;0;0;0;0;0;1; ;5;16;1;2;0;0; ;68;71;0;1;0;2;3; ; ; ;3; ; ; ; ;24;2;0;0;0;0;5;1;3;1;224;3
2003;11;3;0;0;0;3;2;21;1;1;14;2;2;3;2;3;2;0;0;4;0;0; ;3;21;4;2;0;1; ;56;63;0;0;0;3;3; ; ; ;3; ; ; ; ;43;3;1;0;0;0;3;9;3;2;210;3
2003;11;4;0;0;0;4;5;87;7;1;23;11;2;4;1;14;0;0;0;5;0;5; ;9;51;19;8;2;3; ;113;145;0;2;0;7;10; ; ; ;12; ; ; ; ;74;4;2;0;0;0;4;19;4;1;495;3
2003;11;2;0;0;0;2;0;28;0;1;6;2;1;1;0;1;0;0;0;0;0;0; ;2;7;4;2;0;1; ;47;54;0;0;0;2;3; ; ; ;4; ; ; ; ;33;0;0;0;0;0;2;1;1;0;162;3
2003;11;3;0;0;1;4;2;37;3;1;30;0;5;9;2;2;2;0;0;2;0;1; ;6;29;10;1;1;3; ;74;89;0;0;0;4;8; ; ; ;3; ; ; ; ;57;2;0;0;0;0;3;6;9;2;290;3
2003;11;0;0;0;0;0;1;13;0;0;2;0;0;0;0;1;0;0;0;0;0;0; ;0;1;1;0;0;0; ;16;17;0;0;0;1;0; ; ; ;1; ; ; ; ;14;1;0;0;0;0;0;1;0;0;60;3
2003;11;6;0;0;0;6;10;132;1;3;82;9;5;7;1;26;0;0;0;7;0;3; ;9;67;18;20;0;3; ;184;225;0;0;0;11;18; ; ; ;10; ; ; ; ;130;4;1;0;0;0;6;33;7;1;815;3
2003;11;0;0;0;0;0;2;17;0;0;6;0;0;0;0;0;0;0;0;1;0;0; ;0;1;1;0;0;0; ;9;10;0;0;0;0;1; ; ; ;0; ; ; ; ;11;0;0;0;0;0;0;1;0;0;60;3
2003;11;0;0;0;0;0;1;30;0;1;18;0;1;2;1;0;0;0;0;0;0;0; ;1;5;0;0;0;0; ;34;34;0;0;0;2;6; ; ; ;2; ; ; ; ;35;0;0;0;0;0;0;0;2;1;156;3
2003;11;0;0;0;0;0;0;36;0;0;7;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;5;5;0;0;0;2;11; ; ; ;0; ; ; ; ;11;0;0;0;0;0;0;0;0;0;78;3
2003;11;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;2;2;0;0;0;0;1; ; ; ;0; ; ; ; ;3;0;0;0;0;0;0;0;0;0;14;3
